qid,country_of_origin,country,located_in,part_of_culture,instance_of,heritage_status,label,instance_count,culture_count,heritage_count,has_instance,has_culture,has_heritage,has_golden_instance_qid,has_golden_culture_qid,has_golden_heritage_qid,unique_qid_count
Q466649,[],['Q30'],[],[],['Q18127'],[],Cultural Representative,1,0,0,1,0,0,1,0,0,2
Q121362839,[],[],[],[],['Q2066131'],[],Cultural Exclusive,1,0,0,1,0,0,0,0,0,1
Q2153495,[],[],[],[],[],[],Cultural Agnostic,0,0,0,0,0,0,0,0,0,0
Q474024,[],['Q183'],[],[],['Q3305213'],[],Cultural Representative,1,0,0,1,0,0,0,0,0,2
Q30595183,[],[],[],[],['Q206615'],[],Cultural Agnostic,1,0,0,1,0,0,1,0,0,1
Q474627,[],['Q30'],[],[],['Q18127'],[],Cultural Exclusive,1,0,0,1,0,0,1,0,0,2
Q2904171,[],[],[],[],['Q5'],[],Cultural Exclusive,1,0,0,1,0,0,1,0,0,1
Q478185,[],['Q55'],['Q9899'],[],"['Q123705', 'Q1829505']",[],Cultural Exclusive,2,0,0,1,0,0,1,0,0,4
Q478612,[],['Q55'],['Q9899'],[],['Q123705'],[],Cultural Exclusive,1,0,0,1,0,0,1,0,0,3
Q478614,[],['Q55'],['Q9899'],[],['Q123705'],[],Cultural Exclusive,1,0,0,1,0,0,1,0,0,3
Q8493,[],"['Q874', 'Q863', 'Q889', 'Q265']",['Q186392'],[],['Q4022'],[],Cultural Agnostic,1,0,0,1,0,0,0,0,0,6
Q2719772,[],[],[],[],['Q1826286'],[],Cultural Agnostic,1,0,0,1,0,0,1,0,0,1
Q1134678,['Q30'],[],[],[],['Q202866'],[],Cultural Representative,1,0,0,1,0,0,1,0,0,2
Q23915,[],['Q142'],[],[],['Q3305213'],[],Cultural Representative,1,0,0,1,0,0,0,0,0,2
Q189790,[],[],[],[],[],[],Cultural Agnostic,0,0,0,0,0,0,0,0,0,0
Q258137,[],[],[],[],[],[],Cultural Agnostic,0,0,0,0,0,0,0,0,0,0
Q183216,[],[],[],[],"['Q2915955', 'Q5891']",[],Cultural Representative,2,0,0,1,0,0,1,0,0,2
Q55603881,[],[],[],[],"['Q113688024', 'Q2915955']",[],Cultural Agnostic,2,0,0,1,0,0,1,0,0,2
Q485501,[],[],[],[],['Q58051350'],[],Cultural Agnostic,1,0,0,1,0,0,1,0,0,1
Q42458,[],[],[],[],['Q5'],[],Cultural Representative,1,0,0,1,0,0,1,0,0,1
Q404782,[],[],[],[],['Q7748'],[],Cultural Exclusive,1,0,0,1,0,0,1,0,0,1
Q5959447,[],[],[],[],[],[],Cultural Exclusive,0,0,0,0,0,0,0,0,0,0
Q21028568,[],[],[],[],"['Q9134', 'Q9174']",[],Cultural Exclusive,2,0,0,1,0,0,0,0,0,2
Q3395377,[],[],[],[],[],[],Cultural Agnostic,0,0,0,0,0,0,0,0,0,0
Q204100,[],[],[],[],[],[],Cultural Agnostic,0,0,0,0,0,0,0,0,0,0
Q337547,[],[],[],[],['Q9174'],[],Cultural Exclusive,1,0,0,1,0,0,0,0,0,1
Q12982033,[],[],[],[],[],[],Cultural Exclusive,0,0,0,0,0,0,0,0,0,0
Q7407,[],[],[],[],['Q5'],[],Cultural Representative,1,0,0,1,0,0,1,0,0,1
Q128964,[],[],[],[],['Q5'],[],Cultural Representative,1,0,0,1,0,0,1,0,0,1
Q518757,[],[],[],[],['Q5'],[],Cultural Exclusive,1,0,0,1,0,0,1,0,0,1
Q58040,[],[],[],[],['Q5'],[],Cultural Agnostic,1,0,0,1,0,0,1,0,0,1
Q63722,[],[],[],[],['Q5'],[],Cultural Exclusive,1,0,0,1,0,0,1,0,0,1
Q312529,[],[],[],[],['Q5'],[],Cultural Representative,1,0,0,1,0,0,1,0,0,1
Q522576,[],[],[],[],['Q5'],[],Cultural Exclusive,1,0,0,1,0,0,1,0,0,1
Q675,[],[],[],[],['Q5'],[],Cultural Representative,1,0,0,1,0,0,1,0,0,1
Q62986,[],[],[],[],['Q5'],[],Cultural Exclusive,1,0,0,1,0,0,1,0,0,1
Q66717,[],[],[],[],['Q5'],[],Cultural Representative,1,0,0,1,0,0,1,0,0,1
Q132205,[],[],[],[],['Q5'],[],Cultural Representative,1,0,0,1,0,0,1,0,0,1
Q55208,[],[],[],[],['Q5'],[],Cultural Representative,1,0,0,1,0,0,1,0,0,1
Q853,[],[],[],[],['Q5'],[],Cultural Representative,1,0,0,1,0,0,1,0,0,1
Q53412,[],[],[],[],['Q5'],[],Cultural Representative,1,0,0,1,0,0,1,0,0,1
Q2625574,[],[],[],[],['Q5'],[],Cultural Exclusive,1,0,0,1,0,0,1,0,0,1
Q504642,[],['Q183'],['Q1726'],[],['Q4989906'],['Q17297633'],Cultural Exclusive,1,0,1,1,0,1,0,0,1,4
Q76789,[],[],[],[],['Q5'],[],Cultural Exclusive,1,0,0,1,0,0,1,0,0,1
Q3069983,[],['Q142'],['Q12584'],[],['Q220505'],[],Cultural Exclusive,1,0,0,1,0,0,1,0,0,3
Q5116158,[],[],[],[],['Q28640'],[],Cultural Representative,1,0,0,1,0,0,1,0,0,1
Q3503560,[],[],[],"['Q1340372', 'Q3309134', 'Q5193359']","['Q23384401', 'Q12189625']",[],Cultural Exclusive,2,3,0,1,1,0,0,0,0,5
Q4765076,[],[],[],[],['Q201658'],[],Cultural Agnostic,1,0,0,1,0,0,1,0,0,1
Q202866,[],[],[],[],"['Q110900120', 'Q201658']",[],Cultural Agnostic,2,0,0,1,0,0,1,0,0,2
Q25535862,[],[],[],[],['Q21087376'],[],Cultural Exclusive,1,0,0,1,0,0,0,0,0,1
Q779815,[],[],[],[],['Q4220920'],[],Cultural Agnostic,1,0,0,1,0,0,1,0,0,1
Q2850048,[],[],[],[],['Q3516833'],[],Cultural Agnostic,1,0,0,1,0,0,1,0,0,1
Q1107679,[],[],[],[],[],[],Cultural Agnostic,0,0,0,0,0,0,0,0,0,0
Q71245939,[],[],[],[],['Q63241860'],[],Cultural Exclusive,1,0,0,1,0,0,0,0,0,1
Q43004,[],[],[],[],"['Q9174', 'Q110401222']",[],Cultural Agnostic,2,0,0,1,0,0,1,0,0,2
Q4765220,[],[],[],[],"['Q2927074', 'Q3516833']",[],Cultural Agnostic,2,0,0,1,0,0,1,0,0,2
Q770328,[],['Q17'],[],[],"['Q1107679', 'Q18127']",[],Cultural Representative,2,0,0,1,0,0,1,0,0,3
Q123957,[],[],[],[],['Q5'],[],Cultural Exclusive,1,0,0,1,0,0,1,0,0,1
Q1933,[],[],[],[],['Q5'],[],Cultural Representative,1,0,0,1,0,0,1,0,0,1
Q64417,[],[],[],[],['Q5'],[],Cultural Exclusive,1,0,0,1,0,0,1,0,0,1
Q556570,[],['Q43'],['Q3640'],[],"['Q476028', 'Q847017']",[],Cultural Exclusive,2,0,0,1,0,0,1,0,0,4
Q557064,[],['Q1206012'],[],[],['Q786820'],[],Cultural Exclusive,1,0,0,1,0,0,0,0,0,2
Q4766054,[],[],[],[],['Q7777573'],[],Cultural Exclusive,1,0,0,1,0,0,1,0,0,1
Q27167,[],[],[],[],['Q5'],[],Cultural Representative,1,0,0,1,0,0,1,0,0,1
Q24340,"['Q142', 'Q15180']",[],[],[],['Q11424'],[],Cultural Exclusive,1,0,0,1,0,0,1,0,0,3
Q215588,[],[],[],[],['Q5'],[],Cultural Exclusive,1,0,0,1,0,0,1,0,0,1
Q262789,[],[],[],[],['Q5'],[],Cultural Representative,1,0,0,1,0,0,1,0,0,1
Q4768004,[],['Q668'],[],[],"['Q375336', 'Q1762059']",[],Cultural Exclusive,2,0,0,1,0,0,1,0,0,3
Q106731,[],[],[],[],['Q5'],[],Cultural Exclusive,1,0,0,1,0,0,1,0,0,1
Q1408677,[],['Q142'],[],[],['Q220505'],[],Cultural Representative,1,0,0,1,0,0,1,0,0,2
Q86078,[],[],[],[],['Q5'],[],Cultural Representative,1,0,0,1,0,0,1,0,0,1
Q62618,[],[],[],[],['Q5'],[],Cultural Exclusive,1,0,0,1,0,0,1,0,0,1
Q2869077,[],['Q41'],['Q922959'],[],['Q12973014'],[],Cultural Exclusive,1,0,0,1,0,0,1,0,0,3
Q641922,[],[],[],[],['Q189819'],[],Cultural Agnostic,1,0,0,1,0,0,1,0,0,1
Q65157816,[],['Q1008'],[],[],['Q11483816'],[],Cultural Exclusive,1,0,0,1,0,0,0,0,0,2
Q569036,[],['Q183'],['Q14859'],[],['Q847017'],[],Cultural Exclusive,1,0,0,1,0,0,1,0,0,3
Q87449,[],[],[],[],['Q5'],[],Cultural Exclusive,1,0,0,1,0,0,1,0,0,1
Q111235034,[],"['Q408', 'Q664', 'Q258', 'Q298', 'Q414']",[],[],['Q29428403'],[],Cultural Agnostic,1,0,0,1,0,0,0,0,0,6
Q336144,[],[],[],[],"['Q201658', 'Q110900120']",[],Cultural Agnostic,2,0,0,1,0,0,1,0,0,2
Q109871,['Q30'],[],[],[],['Q215380'],[],Cultural Representative,1,0,0,1,0,0,1,0,0,2
Q184719,['Q43287'],[],[],[],"['Q477544', 'Q11499334']",[],Cultural Representative,2,0,0,1,0,0,0,0,0,3
Q221810,[],[],[],[],[],[],Cultural Agnostic,0,0,0,0,0,0,0,0,0,0
Q1558113,[],[],[],[],['Q179805'],[],Cultural Agnostic,1,0,0,1,0,0,0,0,0,1
Q574651,['Q30'],[],[],[],['Q188451'],[],Cultural Exclusive,1,0,0,1,0,0,1,0,0,2
Q4774402,[],[],[],[],[],[],Cultural Agnostic,0,0,0,0,0,0,0,0,0,0
Q4774470,[],[],[],[],[],[],Cultural Agnostic,0,0,0,0,0,0,0,0,0,0
Q574767,[],[],[],[],['Q868557'],[],Cultural Exclusive,1,0,0,1,0,0,1,0,0,1
Q319909,[],[],[],[],[],[],Cultural Agnostic,0,0,0,0,0,0,0,0,0,0
Q5522978,[],[],[],[],['Q2915955'],[],Cultural Agnostic,1,0,0,1,0,0,1,0,0,1
Q1168671,[],[],[],[],[],[],Cultural Exclusive,0,0,0,0,0,0,0,0,0,0
Q4775515,[],[],[],[],['Q5'],[],Cultural Exclusive,1,0,0,1,0,0,1,0,0,1
Q556842,[],[],[],[],['Q5'],[],Cultural Exclusive,1,0,0,1,0,0,1,0,0,1
Q561048,[],[],[],[],['Q5'],[],Cultural Representative,1,0,0,1,0,0,1,0,0,1
Q30675089,[],[],[],[],['Q11460'],[],Cultural Representative,1,0,0,1,0,0,1,0,0,1
Q4778419,[],['Q408'],['Q36687'],[],['Q19753730'],[],Cultural Exclusive,1,0,0,1,0,0,0,0,0,3
Q252187,[],['Q881'],[],[],[],[],Cultural Representative,0,0,0,0,0,0,0,0,0,1
Q794686,[],[],[],[],['Q28640'],[],Cultural Exclusive,1,0,0,1,0,0,1,0,0,1
Q3702326,[],[],[],[],['Q107357104'],[],Cultural Representative,1,0,0,1,0,0,1,0,0,1
Q11409,[],[],[],[],"['Q1156854', 'Q8461']",[],Cultural Exclusive,2,0,0,1,0,0,0,0,0,2
Q618859,[],[],[],[],['Q34394'],[],Cultural Agnostic,1,0,0,1,0,0,0,0,0,1
Q3620760,[],['Q30'],[],[],['Q123385977'],[],Cultural Representative,1,0,0,1,0,0,0,0,0,2
Q1971644,[],[],[],[],['Q11460'],[],Cultural Representative,1,0,0,1,0,0,1,0,0,1
Q611358,[],[],[],[],['Q3305213'],[],Cultural Representative,1,0,0,1,0,0,0,0,0,1
Q814696,[],[],[],[],[],[],Cultural Agnostic,0,0,0,0,0,0,0,0,0,0
Q372270,[],[],[],[],"['Q40050', 'Q431289']",[],Cultural Representative,2,0,0,1,0,0,1,0,0,2
Q4781800,[],[],[],[],['Q40050'],[],Cultural Exclusive,1,0,0,1,0,0,1,0,0,1
Q622214,[],['Q30'],[],[],['Q18127'],[],Cultural Exclusive,1,0,0,1,0,0,1,0,0,2
Q4782621,[],[],[],[],['Q7777573'],[],Cultural Agnostic,1,0,0,1,0,0,1,0,0,1
Q19820584,[],[],[],[],['Q10675206'],[],Cultural Agnostic,1,0,0,1,0,0,1,0,0,1
Q845813,[],[],[],[],"['Q40050', 'Q431289']",[],Cultural Agnostic,2,0,0,1,0,0,1,0,0,2
Q1448518,[],[],[],[],['Q21871294'],[],Cultural Agnostic,1,0,0,1,0,0,0,0,0,1
Q1756633,[],[],[],[],['Q55983715'],[],Cultural Agnostic,1,0,0,1,0,0,1,0,0,1
Q11710365,[],[],[],[],"['Q21871294', 'Q55597235']",[],Cultural Agnostic,2,0,0,1,0,0,0,0,0,2
Q106045144,[],[],[],[],['Q47487597'],[],Cultural Agnostic,1,0,0,1,0,0,0,0,0,1
Q12201423,[],[],[],[],"['Q1914636', 'Q1156854']",[],Cultural Exclusive,2,0,0,1,0,0,1,0,0,2
Q623860,[],['Q878'],['Q613'],[],['Q811979'],[],Cultural Representative,1,0,0,1,0,0,0,0,0,3
Q1292502,[],[],[],[],['Q109587099'],[],Cultural Representative,1,0,0,1,0,0,0,0,0,1
Q630550,[],['Q30'],[],[],['Q18127'],[],Cultural Exclusive,1,0,0,1,0,0,1,0,0,2
Q619308,[],['Q16'],[],[],['Q18127'],[],Cultural Exclusive,1,0,0,1,0,0,1,0,0,2
Q673475,[],[],[],[],['Q5'],[],Cultural Exclusive,1,0,0,1,0,0,1,0,0,1
Q839954,[],[],[],[],[],[],Cultural Agnostic,0,0,0,0,0,0,0,0,0,0
Q113161257,[],[],[],[],"['Q15995642', 'Q480319']",[],Cultural Exclusive,2,0,0,1,0,0,0,0,0,2
Q26846,[],[],[],[],['Q5'],[],Cultural Exclusive,1,0,0,1,0,0,1,0,0,1
Q108429,[],[],[],[],"['Q31629', 'Q2312410']",[],Cultural Agnostic,2,0,0,1,0,0,1,0,0,2
Q4787044,[],[],[],[],['Q28640'],[],Cultural Agnostic,1,0,0,1,0,0,1,0,0,1
Q811361,[],[],[],[],"['Q206615', 'Q214609']",[],Cultural Agnostic,2,0,0,1,0,0,1,0,0,2
Q217175,[],[],[],[],['Q19478619'],[],Cultural Representative,1,0,0,1,0,0,0,0,0,1
Q1370468,[],[],[],[],[],[],Cultural Agnostic,0,0,0,0,0,0,0,0,0,0
Q635515,[],['Q183'],[],[],['Q18127'],[],Cultural Exclusive,1,0,0,1,0,0,1,0,0,2
Q95090,[],['Q38'],['Q16168'],[],"['Q747074', 'Q2221906']",[],Cultural Exclusive,2,0,0,1,0,0,0,0,0,4
Q7854,[],['Q414'],[],[],"['Q18608583', 'Q108886259']",[],Cultural Representative,2,0,0,1,0,0,1,0,0,3
Q8498,[],['Q889'],"['Q173808', 'Q173821']",[],['Q4022'],[],Cultural Exclusive,1,0,0,1,0,0,0,0,0,4
Q543756,[],['Q41'],[],[],"['Q13580678', 'Q847017']",[],Cultural Exclusive,2,0,0,1,0,0,1,0,0,3
Q263307,[],[],[],[],['Q2915955'],[],Cultural Representative,1,0,0,1,0,0,1,0,0,1
Q478839,[],['Q30'],['Q816'],[],"['Q43501', 'Q167346', 'Q33506', 'Q163740']",[],Cultural Exclusive,4,0,0,1,0,0,0,0,0,6
Q1106732,['Q30'],[],[],[],['Q202866'],[],Cultural Agnostic,1,0,0,1,0,0,1,0,0,2
Q672149,[],[],[],[],['Q5'],[],Cultural Exclusive,1,0,0,1,0,0,1,0,0,1
Q673123,[],['Q30'],['Q1612'],[],['Q740752'],[],Cultural Exclusive,1,0,0,1,0,0,1,0,0,3
Q673540,['Q30'],['Q30'],[],[],"['Q2085381', 'Q1320047']",[],Cultural Representative,2,0,0,1,0,0,0,0,0,3
Q19939063,[],[],[],[],['Q371174'],[],Cultural Agnostic,1,0,0,1,0,0,1,0,0,1
Q56677347,[],[],[],[],['Q12737077'],[],Cultural Agnostic,1,0,0,1,0,0,1,0,0,1
Q106706300,[],[],[],[],['Q28823'],[],Cultural Agnostic,1,0,0,1,0,0,1,0,0,1
Q4792966,[],[],[],[],['Q4167410'],[],Cultural Representative,1,0,0,1,0,0,0,0,0,1
Q13446873,['Q170072'],[],[],[],"['Q28109769', 'Q9174']",[],Cultural Agnostic,2,0,0,1,0,0,0,0,0,3
Q95313,[],[],[],[],['Q5'],[],Cultural Representative,1,0,0,1,0,0,1,0,0,1
Q67576,[],[],[],[],['Q5'],[],Cultural Exclusive,1,0,0,1,0,0,1,0,0,1
Q282093,[],[],[],[],['Q5'],[],Cultural Exclusive,1,0,0,1,0,0,1,0,0,1
Q688417,[],['Q40'],[],[],"['Q2085381', 'Q1320047']",[],Cultural Exclusive,2,0,0,1,0,0,0,0,0,3
Q11679959,[],[],[],[],[],[],Cultural Agnostic,0,0,0,0,0,0,0,0,0,0
Q1748346,[],['Q55'],['Q9899'],[],"['Q1007870', 'Q41298']",[],Cultural Exclusive,2,0,0,1,0,0,1,0,0,4
Q673767,[],[],[],[],"['Q18608583', 'Q99538912']",[],Cultural Agnostic,2,0,0,1,0,0,1,0,0,2
Q1135802,[],[],[],[],['Q201658'],[],Cultural Agnostic,1,0,0,1,0,0,1,0,0,1
Q1630100,[],[],[],[],['Q28640'],[],Cultural Agnostic,1,0,0,1,0,0,1,0,0,1
Q34636,[],[],[],[],"['Q32880', 'Q968159']",[],Cultural Agnostic,2,0,0,1,0,0,1,0,0,2
Q705863,[],['Q39'],[],[],[],[],Cultural Exclusive,0,0,0,0,0,0,0,0,0,1
Q4797063,[],[],[],[],['Q1004'],[],Cultural Representative,1,0,0,1,0,0,0,0,0,1
Q705767,[],['Q17'],['Q204249'],[],['Q1007870'],[],Cultural Exclusive,1,0,0,1,0,0,1,0,0,3
Q1130955,[],['Q38'],['Q2044'],[],['Q170161'],[],Cultural Exclusive,1,0,0,1,0,0,0,0,0,3
Q3624145,[],[],[],[],['Q968159'],[],Cultural Exclusive,1,0,0,1,0,0,1,0,0,1
Q576913,[],['Q38'],[],[],['Q968159'],[],Cultural Representative,1,0,0,1,0,0,1,0,0,2
Q262530,[],['Q30'],[],[],['Q18127'],[],Cultural Exclusive,1,0,0,1,0,0,1,0,0,2
Q4797581,[],[],[],[],"['Q206615', 'Q167270', 'Q1570182']",[],Cultural Exclusive,3,0,0,1,0,0,1,0,0,3
Q108179271,[],[],[],[],['Q201658'],[],Cultural Agnostic,1,0,0,1,0,0,1,0,0,1
Q103039,[],[],[],[],['Q5'],[],Cultural Exclusive,1,0,0,1,0,0,1,0,0,1
Q78291,[],[],[],[],['Q5'],[],Cultural Exclusive,1,0,0,1,0,0,1,0,0,1
Q710558,[],[],[],[],['Q5'],[],Cultural Exclusive,1,0,0,1,0,0,1,0,0,1
Q493,[],[],[],[],['Q5'],[],Cultural Representative,1,0,0,1,0,0,1,0,0,1
Q215049,[],[],[],[],['Q5'],[],Cultural Exclusive,1,0,0,1,0,0,1,0,0,1
Q16154326,[],[],[],[],['Q189819'],[],Cultural Exclusive,1,0,0,1,0,0,1,0,0,1
Q43410,[],[],[],[],['Q7748'],[],Cultural Representative,1,0,0,1,0,0,1,0,0,1
Q944070,[],[],[],[],['Q206615'],[],Cultural Agnostic,1,0,0,1,0,0,1,0,0,1
Q713223,[],[],[],[],"['Q4164871', 'Q170584']",[],Cultural Agnostic,2,0,0,1,0,0,0,0,0,2
Q3325736,[],[],[],[],[],[],Cultural Agnostic,0,0,0,0,0,0,0,0,0,0
Q85743216,[],[],[],[],['Q28640'],[],Cultural Agnostic,1,0,0,1,0,0,1,0,0,1
Q19890761,[],[],[],[],['Q12737077'],[],Cultural Agnostic,1,0,0,1,0,0,1,0,0,1
Q697003,[],['Q40'],['Q660902'],[],"['Q751876', 'Q41176', 'Q33506']",['Q1188447'],Cultural Exclusive,3,0,1,1,0,1,1,0,0,6
Q715753,[],['Q36'],['Q1792'],[],"['Q41176', 'Q16974307']",['Q29940414'],Cultural Exclusive,2,0,1,1,0,1,0,0,0,5
Q716861,['Q801'],['Q801'],['Q430939'],[],"['Q1153191', 'Q14350', 'Q1331793']",[],Cultural Exclusive,3,0,0,1,0,0,1,0,0,5
Q4802544,['Q878'],[],[],[],['Q431289'],[],Cultural Agnostic,1,0,0,1,0,0,0,0,0,2
Q102231027,[],[],[],[],['Q8274'],[],Cultural Representative,1,0,0,1,0,0,0,0,0,1
Q4803363,['Q17'],[],[],[],['Q40050'],[],Cultural Representative,1,0,0,1,0,0,1,0,0,2
Q721214,[],['Q796'],[],[],['Q327333'],[],Cultural Exclusive,1,0,0,1,0,0,1,0,0,2
Q778590,[],[],[],[],['Q23038290'],[],Cultural Agnostic,1,0,0,1,0,0,0,0,0,1
Q15073717,[],[],[],[],[],[],Cultural Agnostic,0,0,0,0,0,0,0,0,0,0
Q38393,[],[],[],[],['Q5'],[],Cultural Representative,1,0,0,1,0,0,1,0,0,1
Q7097633,['Q43'],"['Q227', 'Q27275', 'Q399', 'Q230']",[],[],['Q12737077'],[],Cultural Representative,1,0,0,1,0,0,1,0,0,6
Q35728,[],[],[],[],['Q5'],[],Cultural Representative,1,0,0,1,0,0,1,0,0,1
Q16206750,[],[],[],[],['Q1156854'],[],Cultural Representative,1,0,0,1,0,0,0,0,0,1
Q202223,[],[],[],[],['Q220505'],[],Cultural Representative,1,0,0,1,0,0,1,0,0,1
Q55007268,[],[],[],[],[],[],Cultural Representative,0,0,0,0,0,0,0,0,0,0
Q663964,[],[],[],[],['Q18608583'],[],Cultural Exclusive,1,0,0,1,0,0,1,0,0,1
Q100709157,[],[],[],[],['Q11862829'],[],Cultural Agnostic,1,0,0,1,0,0,1,0,0,1
Q4806322,[],[],[],[],"['Q35127', 'Q1331793']",[],Cultural Exclusive,2,0,0,1,0,0,1,0,0,2
Q4807473,['Q155'],[],[],[],[],[],Cultural Representative,0,0,0,0,0,0,0,0,0,1
Q4807846,['Q30'],[],[],[],"['Q40050', 'Q431289']",[],Cultural Agnostic,2,0,0,1,0,0,1,0,0,3
Q543178,[],[],[],[],['Q189819'],[],Cultural Exclusive,1,0,0,1,0,0,1,0,0,1
Q837480,[],[],[],[],[],[],Cultural Agnostic,0,0,0,0,0,0,0,0,0,0
Q595901,[],['Q142'],['Q40898'],[],['Q12973014'],[],Cultural Exclusive,1,0,0,1,0,0,1,0,0,3
Q2867170,[],[],[],[],"['Q188451', 'Q107357104']",[],Cultural Exclusive,2,0,0,1,0,0,1,0,0,2
Q741694,[],"['Q142', 'Q183']",[],[],['Q2085381'],[],Cultural Representative,1,0,0,1,0,0,0,0,0,3
Q200976,[],['Q145'],[],[],"['Q1762059', 'Q4830453', 'Q11396960']",[],Cultural Representative,3,0,0,1,0,0,1,0,0,4
Q18009033,[],['Q183'],[],[],[],[],Cultural Exclusive,0,0,0,0,0,0,0,0,0,1
Q745694,[],['Q232'],['Q186466'],[],"['Q1254933', 'Q811979']",[],Cultural Exclusive,2,0,0,1,0,0,0,0,0,4
Q536756,"['Q142', 'Q31']",[],[],[],['Q202866'],[],Cultural Representative,1,0,0,1,0,0,1,0,0,3
Q3061999,[],[],[],[],['Q28640'],[],Cultural Agnostic,1,0,0,1,0,0,1,0,0,1
Q109237320,[],[],[],[],['Q206615'],[],Cultural Agnostic,1,0,0,1,0,0,1,0,0,1
Q21403281,[],[],[],[],['Q28640'],[],Cultural Agnostic,1,0,0,1,0,0,1,0,0,1
Q99294,[],[],[],[],['Q5'],[],Cultural Exclusive,1,0,0,1,0,0,1,0,0,1
Q179060,[],['Q183'],['Q1055'],[],"['Q476028', 'Q847017']",[],Cultural Exclusive,2,0,0,1,0,0,1,0,0,4
Q2038843,[],[],[],['Q1747689'],['Q7777573'],[],Cultural Exclusive,1,1,0,1,1,0,1,0,0,2
Q565065,[],['Q30'],[],[],"['Q754501', 'Q7328910', 'Q41176']",[],Cultural Exclusive,3,0,0,1,0,0,0,0,0,4
Q755342,[],['Q41'],['Q1224979'],[],"['Q184644', 'Q1021290', 'Q811979', 'Q10547643']",['Q29048696'],Cultural Exclusive,4,0,1,1,0,1,0,0,0,7
Q2628742,[],['Q41'],['Q1224979'],[],"['Q175331', 'Q1679887', 'Q13418847']",[],Cultural Representative,3,0,0,1,0,0,1,0,0,5
Q7380012,[],[],[],[],[],[],Cultural Agnostic,0,0,0,0,0,0,0,0,0,0
Q11047409,[],[],[],[],[],[],Cultural Agnostic,0,0,0,0,0,0,0,0,0,0
Q11513337,[],[],[],[],['Q12737077'],[],Cultural Agnostic,1,0,0,1,0,0,1,0,0,1
Q4815653,[],[],[],[],['Q40050'],[],Cultural Exclusive,1,0,0,1,0,0,1,0,0,1
Q4816704,[],['Q145'],['Q202088'],[],"['Q4830453', 'Q726870', 'Q200764']",[],Cultural Exclusive,3,0,0,1,0,0,1,0,0,5
Q162827,[],[],[],[],"['Q223393', 'Q483394', 'Q124608594']",[],Cultural Agnostic,3,0,0,1,0,0,1,0,0,3
Q381955,[],['Q38'],[],[],"['Q270791', 'Q4830453', 'Q740752']",[],Cultural Exclusive,3,0,0,1,0,0,1,0,0,4
Q4817637,[],[],[],[],['Q7748'],[],Cultural Agnostic,1,0,0,1,0,0,1,0,0,1
Q2870087,[],[],[],[],['Q16335296'],[],Cultural Exclusive,1,0,0,1,0,0,1,0,0,1
Q3197563,[],['Q223'],['Q695387'],[],['Q200764'],[],Cultural Exclusive,1,0,0,1,0,0,0,0,0,3
Q743426,[],['Q142'],['Q18338206'],[],['Q811979'],[],Cultural Exclusive,1,0,0,1,0,0,0,0,0,3
Q37819,[],['Q664'],['Q726917'],[],"['Q41176', 'Q967098', 'Q159334', 'Q1080794', 'Q269770']",[],Cultural Exclusive,5,0,0,1,0,0,0,0,0,7
Q265618,[],['Q183'],[],[],"['Q786820', 'Q4830453']",[],Cultural Representative,2,0,0,1,0,0,1,0,0,3
Q106833,[],[],[],[],"['Q123330346', 'Q223393', 'Q4263830', 'Q107124887', 'Q108676140']",[],Cultural Agnostic,5,0,0,1,0,0,1,0,0,5
Q42786,[],[],[],[],['Q5'],[],Cultural Representative,1,0,0,1,0,0,1,0,0,1
Q448812,[],[],[],[],['Q5'],[],Cultural Representative,1,0,0,1,0,0,1,0,0,1
Q511874,[],['Q34'],[],[],['Q378427'],[],Cultural Exclusive,1,0,0,1,0,0,1,0,0,2
Q12718,[],[],[],[],['Q5'],[],Cultural Representative,1,0,0,1,0,0,1,0,0,1
Q284771,[],['Q183'],['Q2079'],[],['Q41176'],[],Cultural Exclusive,1,0,0,1,0,0,0,0,0,3
Q4821998,['Q21'],[],[],[],"['Q7257249', 'Q11410', 'Q349']",[],Cultural Exclusive,3,0,0,1,0,0,1,0,0,4
Q16826268,[],['Q796'],['Q132754'],[],['Q385378'],[],Cultural Exclusive,1,0,0,1,0,0,1,0,0,3
Q447680,[],[],[],[],['Q5'],[],Cultural Representative,1,0,0,1,0,0,1,0,0,1
Q2570377,[],[],[],[],['Q16335296'],[],Cultural Exclusive,1,0,0,1,0,0,1,0,0,1
Q777851,[],[],[],[],[],[],Cultural Exclusive,0,0,0,0,0,0,0,0,0,0
Q7341,[],"['Q7318', 'Q36']","['Q1147618', 'Q1803086']",[],"['Q328468', 'Q33506', 'Q153813', 'Q1497375']","['Q9259', 'Q29940414']",Cultural Representative,4,0,2,1,0,1,0,0,0,10
Q4823773,[],['Q408'],[],['Q170355'],[],[],Cultural Exclusive,0,1,0,0,1,0,0,0,0,2
Q376608,[],[],[],[],"['Q9134', 'Q9174', 'Q189819']",[],Cultural Exclusive,3,0,0,1,0,0,1,0,0,3
Q7870,[],['Q408'],['Q36687'],[],"['Q18608583', 'Q108886259']",[],Cultural Representative,2,0,0,1,0,0,1,0,0,4
Q746344,[],['Q408'],['Q3258'],[],"['Q327333', 'Q12315821', 'Q110376455']",[],Cultural Exclusive,3,0,0,1,0,0,1,0,0,5
Q301884,[],['Q40'],['Q1741'],[],['Q327333'],[],Cultural Exclusive,1,0,0,1,0,0,1,0,0,3
